631,66,
632,66,
633,66,
634,66,
635,66,
636,66,
637,66,
638,66,
639,66,
640,66,
641,66,
642,66,
643,66,
644,65,
645,65,
646,65,
647,65,
648,65,
649,65,
650,65,
651,64,
652,64,
653,64,
654,64,
655,64,
656,64,
657,64,
658,64,
659,64,
660,64,
661,63,
662,63,
663,63,
664,63,
665,63,
666,63,
667,62,
668,62,
669,62,
670,62,
671,62,
672,62,
673,62,
674,61,
675,61,
676,61,
677,61,
678,61,
679,61,
680,61,
681,61,
682,61,
683,61,
684,61,
685,60,
686,60,
687,60,
688,60,
689,60,
690,60,
691,60,
692,60,
693,60,
694,60,
695,60,
696,59,
697,59,
698,59,
699,59,
700,59,
701,58,
702,58,
703,58,
704,58,
705,58,
706,58,
707,58,
708,58,
709,58,
710,58,
711,58,
712,57,
713,57,
714,57,
715,57,
716,57,
717,57,
718,57,
719,57,
720,57,
721,56,
722,56,
723,56,
724,56,
725,56,
726,56,
727,56,
728,56,
729,56,
730,56,
731,56,
732,56,
733,55,
734,55,
735,55,
736,55,
737,55,
738,55,
739,55,
740,55,
741,55,
742,55,
743,55,
744,54,
745,54,
746,54,
747,54,
748,54,
749,54,
750,54,
751,54,
752,54,
753,54,
754,54,
755,54,
756,54,
757,54,
758,53,
759,53,
760,53,
761,53,
762,53,
763,53,
764,53,
765,53,
766,53,
767,53,
768,53,
769,53,
770,53,
771,53,
772,52,
773,52,
774,52,
775,52,
776,52,
777,52,
778,52,
779,52,
780,52,
781,52,
782,52,
783,52,
784,52,
785,52,
786,52,
787,51,
788,51,
789,51,
790,51,
791,51,
792,51,
793,51,
794,51,
795,51,
796,50,
797,50,
798,50,
799,50,
800,50,
801,50,
802,50,
803,50,
804,50,
805,50,
806,50,
807,49,
808,49,
809,49,
810,49,
811,49,
812,49,
813,49,
814,49,
815,49,
816,49,
817,49,
818,49,
819,49,
820,49,
821,49,
822,49,
823,49,
824,49,
825,49,
826,49,
827,48,
828,48,
829,48,
830,48,
831,48,
832,48,
833,48,
834,48,
835,48,
836,48,
837,48,
838,48,
839,48,
840,48,
841,48,
842,48,
843,48,
844,47,
845,47,
846,47,
847,47,
848,47,
849,47,
850,47,
851,47,
852,47,
853,47,
854,47,
855,47,
856,47,
857,47,
858,47,
859,47,
860,47,
861,47,
862,47,
863,47,
864,47,
865,47,
866,46,
867,46,
868,46,
869,46,
870,46,
871,46,
872,46,
873,46,
874,46,
875,46,
876,46,
877,46,
878,46,
879,46,
880,46,
881,46,
882,46,
883,46,
884,46,
885,46,
886,46,
887,46,
888,45,
889,45,
890,45,
891,45,
892,45,
893,45,
894,45,
895,45,
896,45,
897,45,
898,45,
899,45,
900,45,
901,45,
902,45,
903,45,
904,45,
905,45,
906,45,
907,45,
908,45,
909,45,
910,44,
911,44,
912,44,
913,44,
914,44,
915,44,
916,44,
917,44,
918,44,
919,43,
920,43,
921,43,
922,43,
923,43,
924,43,
925,43,
926,43,
927,43,
928,43,
929,43,
930,43,
931,43,
932,43,
933,43,
934,42,
935,42,
936,42,
937,42,
938,42,
939,42,
940,42,
941,42,
942,42,
943,42,
944,42,
945,42,
946,42,
947,42,
948,42,
949,42,
950,42,
951,42,
952,42,
953,42,
954,41,
955,41,
956,41,
957,41,
958,41,
959,41,
960,41,
961,41,
962,41,
963,41,
964,41,
965,41,
966,41,
967,41,
968,41,
969,41,
970,41,
971,41,
972,41,
973,40,
974,40,
975,40,
976,40,
977,40,
978,40,
979,40,
980,40,
981,40,
982,40,
983,40,
984,40,
985,40,
986,40,
987,40,
988,40,
989,40,
990,40,
991,40,
992,39,
993,39,
994,39,
995,39,
996,39,
997,39,
998,39,
999,39,
1000,39,
1001,39,
1002,39,
1003,39,
1004,39,
1005,39,
1006,39,
1007,39,
1008,39,
1009,39,
1010,39,
1011,39,
1012,39,
1013,39,
1014,39,
1015,39,
1016,38,
1017,38,
1018,38,
1019,38,
1020,38,
1021,38,
1022,38,
1023,38,
1024,38,
1025,38,
1026,38,
1027,38,
1028,38,
1029,38,
1030,38,
1031,38,
1032,38,
1033,38,
1034,38,
1035,38,
1036,38,
1037,38,
1038,38,
1039,38,
1040,38,
1041,38,
1042,38,
1043,37,
1044,37,
1045,37,
1046,37,
1047,37,
1048,37,
1049,37,
1050,37,
1051,37,
1052,37,
1053,37,
1054,37,
1055,37,
1056,37,
1057,37,
1058,37,
1059,37,
1060,37,
1061,37,
1062,37,
1063,37,
1064,37,
1065,37,
1066,36,
1067,36,
1068,36,
1069,36,
1070,36,
1071,36,
1072,36,
1073,36,
1074,36,
1075,36,
1076,36,
1077,36,
1078,36,
1079,36,
1080,36,
1081,36,
1082,36,
1083,36,
1084,36,
1085,36,
1086,36,
1087,36,
1088,35,
1089,35,
1090,35,
1091,35,
1092,35,
1093,35,
1094,35,
1095,35,
1096,35,
1097,35,
1098,35,
1099,35,
1100,35,
1101,35,
1102,35,
1103,35,
1104,35,
1105,35,
1106,35,
1107,35,
1108,35,
1109,35,
1110,35,
1111,35,
1112,35,
1113,35,
1114,35,
1115,35,
1116,35,
1117,35,
1118,35,
1119,35,
1120,35,
1121,35,
1122,35,
1123,35,
1124,34,
1125,34,
1126,34,
1127,34,
1128,34,
1129,34,
1130,34,
1131,34,
1132,34,
1133,34,
1134,34,
1135,34,
1136,34,
1137,34,
1138,34,
1139,34,
1140,34,
1141,34,
1142,34,
1143,34,
1144,34,
1145,34,
1146,34,
1147,34,
1148,34,
1149,33,
1150,33,
1151,33,
1152,33,
1153,33,
1154,33,
1155,33,
1156,33,
1157,33,
1158,33,
1159,33,
1160,33,
1161,33,
1162,33,
1163,33,
1164,33,
1165,33,
1166,33,
1167,33,
1168,33,
1169,33,
1170,33,
1171,33,
1172,33,
1173,33,
1174,33,
1175,33,
1176,33,
1177,33,
1178,33,
1179,33,
1180,33,
1181,33,
1182,33,
1183,33,
1184,32,
1185,32,
1186,32,
1187,32,
1188,32,
1189,32,
1190,32,
1191,32,
1192,32,
1193,32,
1194,32,
1195,32,
1196,32,
1197,32,
1198,32,
1199,32,
1200,32,
1201,32,
1202,32,
1203,32,
1204,32,
1205,32,
1206,32,
1207,32,
1208,31,
1209,31,
1210,31,
1211,31,
1212,31,
1213,31,
1214,31,
1215,31,
1216,31,
1217,31,
1218,31,
1219,31,
1220,31,
1221,31,
1222,31,
1223,31,
1224,31,
1225,31,
1226,31,
1227,31,
1228,31,
1229,31,
1230,31,
1231,31,
1232,31,
1233,31,
1234,31,
1235,31,
1236,31,
1237,31,
1238,31,
1239,31,
1240,31,
1241,31,
1242,31,
1243,31,
1244,31,
1245,31,
1246,31,
1247,31,
1248,31,
1249,31,
1250,31,
1251,31,
1252,30,
1253,30,
1254,30,
1255,30,
1256,30,
1257,30,
1258,30,
1259,30,
1260,30,
1261,30,
1262,30,
1263,30,
1264,30,
1265,30,
1266,30,
1267,30,
1268,30,
1269,30,
1270,30,
1271,30,
1272,30,
1273,30,
1274,30,
1275,30,
1276,30,
1277,30,
1278,30,
1279,30,
1280,30,
1281,30,
1282,30,
1283,30,
1284,30,
1285,30,
1286,30,
1287,30,
1288,30,
1289,30,
1290,30,
1291,29,
1292,29,
1293,29,
1294,29,
1295,29,
1296,29,
1297,29,
1298,29,
1299,29,
1300,29,
1301,29,
1302,29,
1303,29,
1304,29,
1305,29,
1306,29,
1307,29,
1308,29,
1309,29,
1310,29,
1311,29,
1312,29,
1313,29,
1314,29,
1315,29,
1316,29,
1317,29,
1318,29,
1319,29,
1320,29,
1321,29,
1322,29,
1323,29,
1324,29,
1325,29,
1326,28,
1327,28,
1328,28,
1329,28,
1330,28,
1331,28,
1332,28,
1333,28,
1334,28,
1335,28,
1336,28,
1337,28,
1338,28,
1339,28,
1340,28,
1341,28,
1342,28,
1343,28,
1344,28,
1345,28,
1346,28,
1347,28,
1348,28,
1349,28,
1350,28,
1351,28,
1352,28,
1353,28,
1354,28,
1355,28,
1356,28,
1357,28,
1358,28,
1359,28,
1360,28,
1361,28,
1362,28,
1363,28,
1364,28,
1365,28,
1366,28,
1367,27,
1368,27,
1369,27,
1370,27,
1371,27,
1372,27,
1373,27,
1374,27,
1375,27,
1376,27,
1377,27,
1378,27,
1379,27,
1380,27,
1381,27,
1382,27,
1383,27,
1384,27,
1385,27,
1386,27,
1387,27,
1388,27,
1389,27,
1390,27,
1391,27,
1392,27,
1393,27,
1394,27,
1395,27,
1396,27,
1397,27,
1398,27,
1399,27,
1400,27,
1401,27,
1402,27,
1403,27,
1404,27,
1405,27,
1406,27,
1407,27,
1408,27,
1409,27,
1410,27,
1411,27,
1412,27,
1413,27,
1414,27,
1415,27,
1416,26,
1417,26,
1418,26,
1419,26,
1420,26,
1421,26,
1422,26,
1423,26,
1424,26,
1425,26,
1426,26,
1427,26,
1428,26,
1429,26,
1430,26,
1431,26,
1432,26,
1433,26,
1434,26,
1435,26,
1436,26,
1437,26,
1438,26,
1439,26,
1440,26,
1441,26,
1442,26,
1443,26,
1444,26,
1445,26,
1446,26,
1447,26,
1448,26,
1449,26,
1450,26,
1451,26,
1452,26,
1453,26,
1454,25,
1455,25,
1456,25,
1457,25,
1458,25,
1459,25,
1460,25,
1461,25,
1462,25,
1463,25,
1464,25,
1465,25,
1466,25,
1467,25,
1468,25,
1469,25,
1470,25,
1471,25,
1472,25,
1473,25,
1474,25,
1475,25,
1476,25,
1477,25,
1478,25,
1479,25,
1480,25,
1481,25,
1482,25,
1483,25,
1484,25,
1485,25,
1486,25,
1487,25,
1488,25,
1489,25,
1490,25,
1491,25,
1492,25,
1493,25,
1494,25,
1495,25,
1496,25,
1497,25,
1498,25,
1499,25,
1500,25,
1501,25,
1502,25,
1503,25,
1504,25,
1505,25,
1506,25,
1507,24,
1508,24,
1509,24,
1510,24,
1511,24,
1512,24,
1513,24,
1514,24,
1515,24,
1516,24,
1517,24,
1518,24,
1519,24,
1520,24,
1521,24,
1522,24,
1523,24,
1524,24,
1525,24,
1526,24,
1527,24,
1528,24,
1529,24,
1530,24,
1531,24,
1532,24,
1533,24,
1534,24,
1535,24,
1536,24,
1537,24,
1538,24,
1539,24,
1540,24,
1541,24,
1542,24,
1543,24,
1544,24,
1545,24,
1546,24,
1547,24,
1548,24,
1549,24,
1550,24,
1551,24,
1552,24,
1553,24,
1554,24,
1555,24,
1556,24,
1557,24,
1558,23,
1559,23,
1560,23,
1561,23,
1562,23,
1563,23,
1564,23,
1565,23,
1566,23,
1567,23,
1568,23,
1569,23,
1570,23,
1571,23,
1572,23,
1573,23,
1574,23,
1575,23,
1576,23,
1577,23,
1578,23,
1579,23,
1580,23,
1581,23,
1582,23,
1583,23,
1584,23,
1585,23,
1586,23,
1587,23,
1588,23,
1589,23,
1590,23,
1591,23,
1592,23,
1593,23,
1594,23,
1595,23,
1596,23,
1597,23,
1598,23,
1599,23,
1600,23,
1601,23,
1602,23,
1603,23,
1604,23,
1605,23,
1606,23,
1607,23,
1608,23,
1609,23,
1610,23,
1611,23,
1612,23,
1613,23,
1614,23,
1615,23,
1616,23,
1617,23,
1618,22,
1619,22,
1620,22,
1621,22,
1622,22,
1623,22,
1624,22,
1625,22,
1626,22,
1627,22,
1628,22,
1629,22,
1630,22,
1631,22,
1632,22,
1633,22,
1634,22,
1635,22,
1636,22,
1637,22,
1638,22,
1639,22,
1640,22,
1641,22,
1642,22,
1643,22,
1644,22,
1645,22,
1646,22,
1647,22,
1648,22,
1649,22,
1650,22,
1651,22,
1652,22,
1653,22,
1654,22,
1655,22,
1656,22,
1657,22,
1658,22,
1659,22,
1660,22,
1661,22,
1662,22,
1663,22,
1664,22,
1665,22,
1666,22,
1667,22,
1668,22,
1669,22,
1670,22,
1671,22,
1672,22,
1673,22,
1674,22,
1675,22,
1676,22,
1677,22,
1678,22,
1679,22,
1680,22,
1681,22,
1682,22,
1683,22,
1684,22,
1685,22,
1686,22,
1687,22,
1688,22,
1689,22,
1690,21,
1691,21,
1692,21,
1693,21,
1694,21,
1695,21,
1696,21,
1697,21,
1698,21,
1699,21,
1700,21,
1701,21,
1702,21,
1703,21,
1704,21,
1705,21,
1706,21,
1707,21,
1708,21,
1709,21,
1710,21,
1711,21,
1712,21,
1713,21,
1714,21,
1715,21,
1716,21,
1717,21,
1718,21,
1719,21,
1720,21,
1721,21,
1722,21,
1723,21,
1724,21,
1725,21,
1726,21,
1727,21,
1728,21,
1729,21,
1730,21,
1731,21,
1732,21,
1733,21,
1734,21,
1735,21,
1736,21,
1737,21,
1738,21,
1739,21,
1740,21,
1741,21,
1742,21,
1743,21,
1744,21,
1745,21,
1746,21,
1747,21,
1748,21,
1749,21,
1750,21,
1751,21,
1752,21,
1753,21,
1754,21,
1755,21,
1756,21,
1757,21,
1758,21,
1759,21,
1760,21,
1761,21,
1762,21,
1763,21,
1764,21,
1765,21,
1766,21,
1767,20,
1768,20,
1769,20,
1770,20,
1771,20,
1772,20,
1773,20,
1774,20,
1775,20,
1776,20,
1777,20,
1778,20,
1779,20,
1780,20,
1781,20,
1782,20,
1783,20,
1784,20,
1785,20,
1786,20,
1787,20,
1788,20,
1789,20,
1790,20,
1791,20,
1792,20,
1793,20,
1794,20,
1795,20,
1796,20,
1797,20,
1798,20,
1799,20,
1800,20,
1801,20,
1802,20,
1803,20,
1804,20,
1805,20,
1806,20,
1807,20,
1808,20,
1809,20,
1810,20,
1811,20,
1812,20,
1813,20,
1814,20,
1815,20,
1816,20,
1817,20,
1818,20,
1819,20,
1820,20,
1821,20,
1822,20,
1823,20,
1824,20,
1825,20,
1826,20,
1827,20,
1828,20,
1829,20,
1830,20,
1831,20,
1832,20,
1833,20,
1834,20,
1835,20,
1836,20,
1837,20,
1838,19,
1839,19,
1840,19,
1841,19,
1842,19,
1843,19,
1844,19,
1845,19,
1846,19,
1847,19,
1848,19,
1849,19,
1850,19,
1851,19,
1852,19,
1853,19,
1854,19,
1855,19,
1856,19,
1857,19,
1858,19,
1859,19,
1860,19,
1861,19,
1862,19,
1863,19,
1864,19,
1865,19,
1866,19,
1867,19,
1868,19,
1869,19,
1870,19,
1871,19,
1872,19,
1873,19,
1874,19,
1875,19,
1876,19,
1877,19,
1878,19,
1879,19,
1880,19,
1881,19,
1882,19,
1883,19,
1884,19,
1885,19,
1886,19,
1887,19,
1888,19,
1889,19,
1890,19,
1891,19,
1892,19,
1893,19,
1894,19,
1895,19,
1896,19,
1897,19,
1898,19,
1899,19,
1900,19,
1901,19,
1902,19,
1903,19,
1904,19,
1905,19,
1906,19,
1907,19,
1908,19,
1909,19,
1910,19,
1911,19,
1912,19,
1913,19,
1914,19,
1915,19,
1916,19,
1917,19,
1918,19,
1919,19,
1920,19,
1921,19,
1922,19,
1923,19,
1924,19,
1925,19,
1926,19,
1927,19,
1928,19,
1929,19,
1930,19,
1931,19,
1932,19,
1933,19,
1934,19,
1935,18,
1936,18,
1937,18,
1938,18,
1939,18,
1940,18,
1941,18,
1942,18,
1943,18,
1944,18,
1945,18,
1946,18,
1947,18,
1948,18,
1949,18,
1950,18,
1951,18,
1952,18,
1953,18,
1954,18,
1955,18,
1956,18,
1957,18,
1958,18,
1959,18,
1960,18,
1961,18,
1962,18,
1963,18,
1964,18,
1965,18,
1966,18,
1967,18,
1968,18,
1969,18,
1970,18,
1971,18,
1972,18,
1973,18,
1974,18,
1975,18,
1976,18,
1977,18,
1978,18,
1979,18,
1980,18,
1981,18,
1982,18,
1983,18,
1984,18,
1985,18,
1986,18,
1987,18,
1988,18,
1989,18,
1990,18,
1991,18,
1992,18,
1993,18,
1994,18,
1995,18,
1996,18,
1997,18,
1998,18,
1999,18,
2000,18,20
2001,18,
2002,18,
2003,18,
2004,18,
2005,18,
2006,18,
2007,18,
2008,18,
2009,18,
2010,18,
2011,18,
2012,18,
2013,17,
2014,17,
2015,17,
2016,17,
2017,17,
2018,17,
2019,17,
2020,17,
2021,17,
2022,17,
2023,17,
2024,17,
2025,17,
2026,17,
2027,17,
2028,17,
2029,17,
2030,17,
2031,17,
2032,17,
2033,17,
2034,17,
2035,17,
2036,17,
2037,17,
2038,17,
2039,17,
2040,17,
2041,17,
2042,17,
2043,17,
2044,17,
2045,17,
2046,17,
2047,17,
2048,17,
2049,17,
2050,17,
2051,17,
2052,17,
2053,17,
2054,17,
2055,17,
2056,17,
2057,17,
2058,17,
2059,17,
2060,17,
2061,17,
2062,17,
2063,17,
2064,17,
2065,17,
2066,17,
2067,17,
2068,17,
2069,17,
2070,17,
2071,17,
2072,17,
2073,17,
2074,17,
2075,17,
2076,17,
2077,17,
2078,17,
2079,17,
2080,17,
2081,17,
2082,17,
2083,17,
2084,17,
2085,17,
2086,17,
2087,17,
2088,17,
2089,17,
2090,17,
2091,17,
2092,17,
2093,17,
2094,17,
2095,17,
2096,17,
2097,17,
2098,17,
2099,17,
2100,17,
2101,17,
2102,17,
2103,17,
2104,17,
2105,17,
2106,17,
2107,17,
2108,17,
2109,17,
2110,17,
2111,17,
2112,17,
2113,17,
2114,17,
2115,17,
2116,17,
2117,17,
2118,16,
2119,16,
2120,16,
2121,16,
2122,16,
2123,16,
2124,16,
2125,16,
2126,16,
2127,16,
2128,16,
2129,16,
2130,16,
2131,16,
2132,16,
2133,16,
2134,16,
2135,16,
2136,16,
2137,16,
2138,16,
2139,16,
2140,16,
2141,16,
2142,16,
2143,16,
2144,16,
2145,16,
2146,16,
2147,16,
2148,16,
2149,16,
2150,16,
2151,16,
2152,16,
2153,16,
2154,16,
2155,16,
2156,16,
2157,16,
2158,16,
2159,16,
2160,16,
2161,16,
2162,16,
2163,16,
2164,16,
2165,16,
2166,16,
2167,16,
2168,16,
2169,16,
2170,16,
2171,16,
2172,16,
2173,16,
2174,16,
2175,16,
2176,16,
2177,16,
2178,16,
2179,16,
2180,16,
2181,16,
2182,16,
2183,16,
2184,16,
2185,16,
2186,16,
2187,16,
2188,16,
2189,16,
2190,16,
2191,16,
2192,16,
2193,16,
2194,16,
2195,16,
2196,16,
2197,16,
2198,16,
2199,16,
2200,16,
2201,16,
2202,16,
2203,16,
2204,16,
2205,16,
2206,16,
2207,16,
2208,16,
2209,16,
2210,16,
2211,16,
2212,16,
2213,16,
2214,16,
2215,16,
2216,16,
2217,16,
2218,16,
2219,16,
2220,16,
2221,16,
2222,16,
2223,16,
2224,16,
2225,16,
2226,16,
2227,16,
2228,16,
2229,16,
2230,16,
2231,16,
2232,16,
2233,16,
2234,16,
2235,16,
2236,16,
2237,16,
2238,16,
2239,16,
2240,16,
2241,16,
2242,16,
2243,16,
2244,16,
2245,16,
2246,16,
2247,15,
2248,15,
2249,15,
2250,15,
2251,15,
2252,15,
2253,15,
2254,15,
2255,15,
2256,15,
2257,15,
2258,15,
2259,15,
2260,15,
2261,15,
2262,15,
2263,15,
2264,15,
2265,15,
2266,15,
2267,15,
2268,15,
2269,15,
2270,15,
2271,15,
2272,15,
2273,15,
2274,15,
2275,15,
2276,15,
2277,15,
2278,15,
2279,15,
2280,15,
2281,15,
2282,15,
2283,15,
2284,15,
2285,15,
2286,15,
2287,15,
2288,15,
2289,15,
2290,15,
2291,15,
2292,15,
2293,15,
2294,15,
2295,15,
2296,15,
2297,15,
2298,15,
2299,15,
2300,15,
2301,15,
2302,15,
2303,15,
2304,15,
2305,15,
2306,15,
2307,15,
2308,15,
2309,15,
2310,15,
2311,15,
2312,15,
2313,15,
2314,15,
2315,15,
2316,15,
2317,15,
2318,15,
2319,15,
2320,15,
2321,15,
2322,15,
2323,15,
2324,15,
2325,15,
2326,15,
2327,15,
2328,15,
2329,15,
2330,15,
2331,15,
2332,15,
2333,15,
2334,15,
2335,15,
2336,15,
2337,15,
2338,15,
2339,15,
2340,15,
2341,15,
2342,15,
2343,15,
2344,15,
2345,15,
2346,14,
2347,14,
2348,14,
2349,14,
2350,14,
2351,14,
2352,14,
2353,14,
2354,14,
2355,14,
2356,14,
2357,14,
2358,14,
2359,14,
2360,14,
2361,14,
2362,14,
2363,14,
2364,14,
2365,14,
2366,14,
2367,14,
2368,14,
2369,14,
2370,14,
2371,14,
2372,14,
2373,14,
2374,14,
2375,14,
2376,14,
2377,14,
2378,14,
2379,14,
2380,14,
2381,14,
2382,14,
2383,14,
2384,14,
2385,14,
2386,14,
2387,14,
2388,14,
2389,14,
2390,14,
2391,14,
2392,14,
2393,14,
2394,14,
2395,14,
2396,14,
2397,14,
2398,14,
2399,14,
2400,14,
2401,14,
2402,14,
2403,14,
2404,14,
2405,14,
2406,14,
2407,14,
2408,14,
2409,14,
2410,14,
2411,14,
2412,14,
2413,14,
2414,14,
2415,14,
2416,14,
2417,14,
2418,14,
2419,14,
2420,14,
2421,14,
2422,14,
2423,14,
2424,14,
2425,14,
2426,14,
2427,14,
2428,14,
2429,14,
2430,14,
2431,14,
2432,14,
2433,14,
2434,14,
2435,14,
2436,14,
2437,14,
2438,14,
2439,14,
2440,14,
2441,14,
2442,14,
2443,14,
2444,14,
2445,14,
2446,14,
2447,14,
2448,14,
2449,14,
2450,14,
2451,14,
2452,14,
2453,14,
2454,14,
2455,14,
2456,14,
2457,14,
2458,14,
2459,14,
2460,14,
2461,14,
2462,14,
2463,14,
2464,14,
2465,14,
2466,14,
2467,13,
2468,13,
2469,13,
2470,13,
2471,13,
2472,13,
2473,13,
2474,13,
2475,13,
2476,13,
2477,13,
2478,13,
2479,13,
2480,13,
2481,13,
2482,13,
2483,13,
2484,13,
2485,13,
2486,13,
2487,13,
2488,13,
2489,13,
2490,13,
2491,13,
2492,13,
